,year_film,year_ceremony,ceremony,category,name,film,winner,Number of wins
525,1937,1938,10,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Romance of Radium,False,0
526,1937,1938,10,SHORT SUBJECT (Two-reel),RKO Radio,Deep South,False,0
527,1937,1938,10,SHORT SUBJECT (Two-reel),RKO Radio,Should Wives Work?,False,0
528,1937,1938,10,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,Torture Money,True,1
529,1937,1938,10,WRITING (Original Story),Robert Lord,Black Legion,False,0
539,1938,1939,11,ACTOR,Charles Boyer,Algiers,False,0
540,1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,False,0
541,1938,1939,11,ACTOR,Robert Donat,The Citadel,False,0
542,1938,1939,11,ACTOR,Leslie Howard,Pygmalion,False,1
543,1938,1939,11,ACTOR,Spencer Tracy,Boys Town,True,2
544,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,True,1
545,1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,False,0
547,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,False,0
548,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,False,0
549,1938,1939,11,ACTRESS,Fay Bainter,White Banners,False,0
550,1938,1939,11,ACTRESS,Bette Davis,Jezebel,True,2
553,1938,1939,11,ACTRESS,Margaret Sullavan,Three Comrades,False,0
555,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,False,0
556,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,False,0
557,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Spring Byington,You Can't Take It with You,False,2
558,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Miliza Korjus,The Great Waltz,False,1
559,1938,1939,11,ART DIRECTION,Carl J. Weyl,The Adventures of Robin Hood,True,3
560,1938,1939,11,ART DIRECTION,Lyle Wheeler,The Adventures of Tom Sawyer,False,0
561,1938,1939,11,ART DIRECTION,"Bernard Herzbrun, Boris Leven",Alexander's Ragtime Band,False,1
563,1938,1939,11,ART DIRECTION,Van Nest Polglase,Carefree,False,0
564,1938,1939,11,ART DIRECTION,Richard Day,The Goldwyn Follies,False,0
565,1938,1939,11,ART DIRECTION,"Stephen Goosson, Lionel Banks",Holiday,False,0
567,1938,1939,11,ART DIRECTION,Jack Otterson,Mad about Music,False,0
571,1938,1939,11,CINEMATOGRAPHY,"Ernest Miller, Harry Wild",Army Girl,False,0
572,1938,1939,11,CINEMATOGRAPHY,Victor Milner,The Buccaneer,False,0
577,1938,1939,11,CINEMATOGRAPHY,Peverell Marley,Suez,False,0
578,1938,1939,11,CINEMATOGRAPHY,Robert de Grasse,Vivacious Lady,False,0
580,1938,1939,11,CINEMATOGRAPHY,Leon Shamroy,The Young in Heart,False,0
589,1938,1939,11,FILM EDITING,Tom Held,Test Pilot,False,0
593,1938,1939,11,MUSIC (Original Score),Marvin Hatley,Block-Heads,False,0
594,1938,1939,11,MUSIC (Original Score),Werner Janssen,Blockade,False,0
595,1938,1939,11,MUSIC (Original Score),Victor Young,Breaking the Ice,False,0
596,1938,1939,11,MUSIC (Original Score),Alfred Newman,The Cowboy and the Lady,False,0
599,1938,1939,11,MUSIC (Original Score),Russell Bennett,Pacific Liner,False,0
604,1938,1939,11,MUSIC (Scoring),"Morris Stoloff, Gregory Stone",Girls' School,False,0
608,1938,1939,11,MUSIC (Scoring),Cy Feuer,Storm over Bengal,False,0
609,1938,1939,11,MUSIC (Scoring),Herbert Stothart,Sweethearts,False,0
610,1938,1939,11,MUSIC (Scoring),Marvin Hatley,There Goes My Heart,False,0
611,1938,1939,11,MUSIC (Scoring),Boris Morros,Tropic Holiday,False,0
613,1938,1939,11,MUSIC (Song),Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,Mannequin,False,0
616,1938,1939,11,MUSIC (Song),Music and Lyrics by Johnny Marvin,Under Western Stars,False,0
617,1938,1939,11,MUSIC (Song),Music by Harry Warren; Lyrics by Johnny Mercer,Going Places,False,0
619,1938,1939,11,MUSIC (Song),Music by Ben Oakland; Lyrics by Oscar Hammerstein II,The Lady Objects,False,0
620,1938,1939,11,MUSIC (Song),Music by Jimmy McHugh; Lyrics by Harold Adamson,That Certain Age,False,0
622,1938,1939,11,MUSIC (Song),Music by Ralph Rainger; Lyrics by Leo Robin,The Big Broadcast of 1938,True,1
628,1938,1939,11,OUTSTANDING PRODUCTION,Realization D'Art Cinematographique,Grand Illusion,False,0
633,1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Brave Little Tailor,False,0
634,1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Ferdinand the Bull,True,1
635,1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Good Scouts,False,0
636,1938,1939,11,SHORT SUBJECT (Cartoon),Paramount,Hunky and Spunky,False,0
637,1938,1939,11,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Mother Goose Goes Hollywood,False,0
638,1938,1939,11,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,The Great Heart,False,0
639,1938,1939,11,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,That Mothers Might Live,True,1
640,1938,1939,11,SHORT SUBJECT (One-reel),20th Century-Fox,Timber Toppers,False,0
641,1938,1939,11,SHORT SUBJECT (Two-reel),Warner Bros.,Declaration of Independence,True,1
642,1938,1939,11,SHORT SUBJECT (Two-reel),Warner Bros.,Swingtime in the Movies,False,0
643,1938,1939,11,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,They're Always Caught,False,0
655,1939,1940,12,ACTOR,Robert Donat,"Goodbye, Mr. Chips",True,1
656,1939,1940,12,ACTOR,Clark Gable,Gone with the Wind,False,8
657,1939,1940,12,ACTOR,Laurence Olivier,Wuthering Heights,False,1
658,1939,1940,12,ACTOR,Mickey Rooney,Babes in Arms,False,0
659,1939,1940,12,ACTOR,James Stewart,Mr. Smith Goes to Washington,False,1
660,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Aherne,Juarez,False,0
662,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Donlevy,Beau Geste,False,0
663,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,True,2
665,1939,1940,12,ACTRESS,Bette Davis,Dark Victory,False,0
666,1939,1940,12,ACTRESS,Irene Dunne,Love Affair,False,0
667,1939,1940,12,ACTRESS,Greta Garbo,Ninotchka,False,0
673,1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Edna May Oliver,Drums along the Mohawk,False,0
676,1939,1940,12,ART DIRECTION,Charles D. Hall,Captain Fury,False,0
677,1939,1940,12,ART DIRECTION,"Jack Otterson, Martin Obzina",First Love,False,0
680,1939,1940,12,ART DIRECTION,John Victor Mackay,Man of Conquest,False,0
682,1939,1940,12,ART DIRECTION,Anton Grot,The Private Lives of Elizabeth and Essex,False,0
683,1939,1940,12,ART DIRECTION,"William Darling, George Dudley",The Rains Came,False,1
685,1939,1940,12,ART DIRECTION,"Cedric Gibbons, William A. Horning",The Wizard of Oz,False,2
688,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Great Victor Herbert,False,0
689,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph H. August,Gunga Din,False,0
690,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Intermezzo,False,0
692,1939,1940,12,CINEMATOGRAPHY (Black-and-White),George Folsey,Lady of the Tropics,False,0
693,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Norbert Brodine,Of Mice and Men,False,0
694,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph Walker,Only Angels Have Wings,False,0
699,1939,1940,12,CINEMATOGRAPHY (Color),"Georges Perinal, Osmond Borradaile",Four Feathers,False,0
701,1939,1940,12,CINEMATOGRAPHY (Color),"William V. Skall, Bernard Knowles",The Mikado,False,0
715,1939,1940,12,MUSIC (Original Score),Werner Janssen,Eternally Yours,False,0
716,1939,1940,12,MUSIC (Original Score),Victor Young,Golden Boy,False,0
718,1939,1940,12,MUSIC (Original Score),Victor Young,Gulliver's Travels,False,0
719,1939,1940,12,MUSIC (Original Score),"Lud Gluskin, Lucien Moraweck",The Man in the Iron Mask,False,0
721,1939,1940,12,MUSIC (Original Score),Anthony Collins,Nurse Edith Cavell,False,0
729,1939,1940,12,MUSIC (Scoring),Alfred Newman,The Hunchback of Notre Dame,False,0
734,1939,1940,12,MUSIC (Scoring),Cy Feuer,She Married a Cop,False,0
736,1939,1940,12,MUSIC (Scoring),Louis Silvers,Swanee River,False,0
737,1939,1940,12,MUSIC (Scoring),Alfred Newman,They Shall Have Music,False,0
738,1939,1940,12,MUSIC (Scoring),Victor Young,Way Down South,False,0
740,1939,1940,12,MUSIC (Song),Music and Lyrics by Irving Berlin,Second Fiddle,False,0
753,1939,1940,12,SHORT SUBJECT (Cartoon),Warner Bros.,Detouring America,False,0
754,1939,1940,12,SHORT SUBJECT (Cartoon),Metro-Goldwyn-Mayer,Peace on Earth,False,0
755,1939,1940,12,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Pointer,False,0
756,1939,1940,12,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Ugly Duckling,True,1
757,1939,1940,12,SHORT SUBJECT (One-reel),Paramount,Busy Little Bears,True,1
758,1939,1940,12,SHORT SUBJECT (One-reel),RKO Radio,Information Please,False,0
759,1939,1940,12,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,Prophet without Honor,False,0
760,1939,1940,12,SHORT SUBJECT (One-reel),Warner Bros.,Sword Fishing,False,0
761,1939,1940,12,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,Drunk Driving,False,0
762,1939,1940,12,SHORT SUBJECT (Two-reel),RKO Radio,Five Times Five,False,0
763,1939,1940,12,SHORT SUBJECT (Two-reel),Warner Bros.,Sons of Liberty,True,1
768,1939,1940,12,SPECIAL EFFECTS,Roy Seawright,Topper Takes a Trip,False,0
769,1939,1940,12,SPECIAL EFFECTS,"Farciot Edouart, Gordon Jennings, Loren Ryder",Union Pacific,False,0
771,1939,1940,12,WRITING (Original Story),Felix Jackson,Bachelor Mother,False,0
775,1939,1940,12,WRITING (Original Story),Lamar Trotti,Young Mr. Lincoln,False,0
781,1940,1941,13,ACTOR,Charles Chaplin,The Great Dictator,False,0
782,1940,1941,13,ACTOR,Henry Fonda,The Grapes of Wrath,False,2
783,1940,1941,13,ACTOR,Raymond Massey,Abe Lincoln in Illinois,False,0
784,1940,1941,13,ACTOR,Laurence Olivier,Rebecca,False,2
785,1940,1941,13,ACTOR,James Stewart,The Philadelphia Story,True,2
786,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Albert Basserman,Foreign Correspondent,False,0
787,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Walter Brennan,The Westerner,True,1
788,1940,1941,13,ACTOR IN A SUPPORTING ROLE,William Gargan,They Knew What They Wanted,False,0
790,1940,1941,13,ACTOR IN A SUPPORTING ROLE,James Stephenson,The Letter,False,0
794,1940,1941,13,ACTRESS,Ginger Rogers,Kitty Foyle,True,1
795,1940,1941,13,ACTRESS,Martha Scott,Our Town,False,0
799,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Barbara O'Neil,"All This, and Heaven Too",False,0
800,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Primrose Path,False,0
801,1940,1941,13,ART DIRECTION (Black-and-White),"Hans Dreier, Robert Usher","Arise, My Love",False,1
802,1940,1941,13,ART DIRECTION (Black-and-White),"Lionel Banks, Robert Peterson",Arizona,False,0
803,1940,1941,13,ART DIRECTION (Black-and-White),John Otterson,The Boys from Syracuse,False,0
804,1940,1941,13,ART DIRECTION (Black-and-White),John Victor Mackay,The Dark Command,False,0
806,1940,1941,13,ART DIRECTION (Black-and-White),"Richard Day, Joseph C. Wright",Lillian Russell,False,0
807,1940,1941,13,ART DIRECTION (Black-and-White),"Van Nest Polglase, Mark-Lee Kirk",My Favorite Wife,False,0
808,1940,1941,13,ART DIRECTION (Black-and-White),John DuCasse Schulze,"My Son, My Son!",False,0
810,1940,1941,13,ART DIRECTION (Black-and-White),"Cedric Gibbons, Paul Groesse",Pride and Prejudice,True,1
812,1940,1941,13,ART DIRECTION (Black-and-White),Anton Grot,The Sea Hawk,False,0
814,1940,1941,13,ART DIRECTION (Color),"Cedric Gibbons, John S. Detlie",Bitter Sweet,False,0
815,1940,1941,13,ART DIRECTION (Color),"Richard Day, Joseph C. Wright",Down Argentine Way,False,0
816,1940,1941,13,ART DIRECTION (Color),"Hans Dreier, Roland Anderson",North West Mounted Police,False,1
817,1940,1941,13,ART DIRECTION (Color),Vincent Korda,The Thief of Bagdad,True,3
821,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Harold Rosson,Boom Town,False,0
824,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Gregg Toland,The Long Voyage Home,False,0
826,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Joseph Valentine,Spring Parade,False,0
827,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Waterloo Bridge,False,0
829,1940,1941,13,CINEMATOGRAPHY (Color),"Arthur Miller, Ray Rennahan",The Blue Bird,False,0
832,1940,1941,13,CINEMATOGRAPHY (Color),"Sidney Wagner, William V. Skall",Northwest Passage,False,0
846,1940,1941,13,MUSIC (Original Score),Louis Gruenberg,The Fight for Life,False,0
848,1940,1941,13,MUSIC (Original Score),Frank Skinner,The House of the Seven Gables,False,0
849,1940,1941,13,MUSIC (Original Score),Richard Hageman,The Howards of Virginia,False,0
852,1940,1941,13,MUSIC (Original Score),Alfred Newman,The Mark of Zorro,False,0
855,1940,1941,13,MUSIC (Original Score),Werner Heymann,One Million B.C.,False,0
857,1940,1941,13,MUSIC (Original Score),"Leigh Harline, Paul J. Smith, Ned Washington",Pinocchio,True,2
862,1940,1941,13,MUSIC (Scoring),Cy Feuer,Hit Parade of 1941,False,0
863,1940,1941,13,MUSIC (Scoring),Anthony Collins,Irene,False,0
866,1940,1941,13,MUSIC (Scoring),Artie Shaw,Second Chorus,False,0
868,1940,1941,13,MUSIC (Scoring),"Roger Edens, Georgie Stoll",Strike Up the Band,False,0
869,1940,1941,13,MUSIC (Scoring),Alfred Newman,Tin Pan Alley,True,1
871,1940,1941,13,MUSIC (Song),Music by Jimmy McHugh; Lyrics by Johnny Mercer,You'll Find Out,False,0
872,1940,1941,13,MUSIC (Song),Music and Lyrics by Chet Forrest and Bob Wright,Music in My Heart,False,0
874,1940,1941,13,MUSIC (Song),Music by James Monaco; Lyrics by John Burke,Rhythm on the River,False,0
889,1940,1941,13,SHORT SUBJECT (Cartoon),Metro-Goldwyn-Mayer,The Milky Way,True,1
890,1940,1941,13,SHORT SUBJECT (Cartoon),Metro-Goldwyn-Mayer,Puss Gets the Boot,False,0
891,1940,1941,13,SHORT SUBJECT (Cartoon),"Leon Schlesinger, Producer",A Wild Hare,False,0
892,1940,1941,13,SHORT SUBJECT (One-reel),Warner Bros.,London Can Take It,False,0
893,1940,1941,13,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,More about Nostradamus,False,0
894,1940,1941,13,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Quicker 'N a Wink,True,1
895,1940,1941,13,SHORT SUBJECT (One-reel),RKO Radio,Siege,False,0
896,1940,1941,13,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,Eyes of the Navy,False,0
897,1940,1941,13,SHORT SUBJECT (Two-reel),Warner Bros.,Service with the Colors,False,0
898,1940,1941,13,SHORT SUBJECT (Two-reel),Warner Bros.,"Teddy, the Rough Rider",True,1
902,1940,1941,13,SPECIAL EFFECTS,"Photographic Effects by Gordon Jennings, Farciot Edouart",Dr. Cyclops,False,0
904,1940,1941,13,SPECIAL EFFECTS,"Photographic Effects by John P. Fulton; Sound Effects by Bernard B. Brown, William Hedgecock",The Invisible Man Returns,False,0
909,1940,1941,13,SPECIAL EFFECTS,Photographic Effects by Vernon L. Walker; Sound Effects by John O. Aalberg,Swiss Family Robinson,False,0
911,1940,1941,13,SPECIAL EFFECTS,"Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Loren Ryder",Typhoon,False,0
912,1940,1941,13,SPECIAL EFFECTS,"Photographic Effects by Howard J. Lydecker, William Bradford, Ellis J. Thackery; Sound Effects by Herbert Norsch",Women in War,False,0
913,1940,1941,13,WRITING (Original Screenplay),Ben Hecht,Angels over Broadway,False,0
914,1940,1941,13,WRITING (Original Screenplay),"John Huston, Heinz Herald, Norman Burnside",Dr. Ehrlich's Magic Bullet,False,0
917,1940,1941,13,WRITING (Original Screenplay),Preston Sturges,The Great McGinty,True,1
919,1940,1941,13,WRITING (Original Story),Walter Reisch,Comrade X,False,0
920,1940,1941,13,WRITING (Original Story),"Dore Schary, Hugo Butler","Edison, the Man",False,0
928,1941,1942,14,ACTOR,Gary Cooper,Sergeant York,True,2
929,1941,1942,14,ACTOR,Cary Grant,Penny Serenade,False,0
930,1941,1942,14,ACTOR,Walter Huston,All That Money Can Buy,False,1
931,1941,1942,14,ACTOR,Robert Montgomery,Here Comes Mr. Jordan,False,2
932,1941,1942,14,ACTOR,Orson Welles,Citizen Kane,False,1
934,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,False,0
935,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,True,5
937,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,False,0
938,1941,1942,14,ACTRESS,Bette Davis,The Little Foxes,False,0
939,1941,1942,14,ACTRESS,Olivia de Havilland,Hold Back the Dawn,False,0
940,1941,1942,14,ACTRESS,Joan Fontaine,Suspicion,True,1
941,1941,1942,14,ACTRESS,Greer Garson,Blossoms in the Dust,False,1
942,1941,1942,14,ACTRESS,Barbara Stanwyck,Ball of Fire,False,0
944,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,True,1
949,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Martin Obzina, Jack Otterson;  Interior Decoration:  Russell A. Gausman",The Flame of New Orleans,False,0
952,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Lionel Banks;  Interior Decoration:  George Montgomery,Ladies in Retirement,False,0
955,1941,1942,14,ART DIRECTION (Black-and-White),Sis Hopkins,Sis Hopkins,False,0
956,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  John DuCasse Schulze;  Interior Decoration:  Edward G. Boyle,The Son of Monte Cristo,False,0
957,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Alexander Golitzen;  Interior Decoration:  Richard Irvine,Sundown,False,0
958,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Vincent Korda;  Interior Decoration:  Julia Heron,That Hamilton Woman,False,0
959,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell;  Interior Decoration:  Edwin B. Willis",When Ladies Meet,False,0
960,1941,1942,14,ART DIRECTION (Color),"Art Direction:  Richard Day, Joseph C. Wright;  Interior Decoration:  Thomas Little",Blood and Sand,False,1
962,1941,1942,14,ART DIRECTION (Color),Art Direction:  Raoul Pene du Bois;  Interior Decoration:  Stephen A. Seymour,Louisiana Purchase,False,0
963,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Karl Freund,The Chocolate Soldier,False,0
965,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Dr. Jekyll and Mr. Hyde,False,0
970,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Edward Cronjager,Sun Valley Serenade,False,0
973,1941,1942,14,CINEMATOGRAPHY (Color),"Wilfred M. Cline, Karl Struss, William Snyder",Aloma of the South Seas,False,0
974,1941,1942,14,CINEMATOGRAPHY (Color),"William V. Skall, Leonard Smith",Billy the Kid,False,0
977,1941,1942,14,CINEMATOGRAPHY (Color),Bert Glennon,Dive Bomber,False,0
984,1941,1942,14,DOCUMENTARY (Short Subject),Film Associates,Adventure in the Bronx,False,0
985,1941,1942,14,DOCUMENTARY (Short Subject),United States Office for Emergency Management Film Unit,Bomber,False,0
986,1941,1942,14,DOCUMENTARY (Short Subject),British Ministry of Information,Christmas under Fire,False,0
987,1941,1942,14,DOCUMENTARY (Short Subject),National Film Board of Canada,Churchill's Island,True,1
988,1941,1942,14,DOCUMENTARY (Short Subject),British Ministry of Information,Letter from Home,False,0
989,1941,1942,14,DOCUMENTARY (Short Subject),"Truman Talley, Producer",Life of a Thoroughbred,False,0
990,1941,1942,14,DOCUMENTARY (Short Subject),The March of Time,Norway in Revolt,False,0
991,1941,1942,14,DOCUMENTARY (Short Subject),Philadelphia Housing Association,A Place to Live,False,0
992,1941,1942,14,DOCUMENTARY (Short Subject),Amkino,Russian Soil,False,0
993,1941,1942,14,DOCUMENTARY (Short Subject),"Truman Talley, Producer",Soldiers of the Sky,False,0
994,1941,1942,14,DOCUMENTARY (Short Subject),National Film Board of Canada,War Clouds in the Pacific,False,0
1001,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Frank Skinner,Back Street,False,0
1003,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Edward Ward,Cheers for Miss Bishop,False,0
1008,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Edward Kay,King of the Zombies,False,0
1011,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Miklos Rozsa,Lydia,False,0
1012,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),"Cy Feuer, Walter Scharf",Mercy Island,False,0
1014,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Louis Gruenberg,So Ends Our Night,False,0
1017,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Edward Ward,Tanks a Million,False,0
1018,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Werner Heymann,That Uncertain Feeling,False,0
1019,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Richard Hageman,This Woman Is Mine,False,0
1020,1941,1942,14,MUSIC (Scoring of a Musical Picture),Edward Ward,All-American Co-Ed,False,0
1021,1941,1942,14,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,Birth of the Blues,False,0
1022,1941,1942,14,MUSIC (Scoring of a Musical Picture),Charles Previn,Buck Privates,False,0
1024,1941,1942,14,MUSIC (Scoring of a Musical Picture),"Frank Churchill, Oliver Wallace",Dumbo,True,1
1025,1941,1942,14,MUSIC (Scoring of a Musical Picture),Cy Feuer,Ice-Capades,False,0
1026,1941,1942,14,MUSIC (Scoring of a Musical Picture),Heinz Roemheld,The Strawberry Blonde,False,0
